"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"26065",31,15,"spillover1","rp",85,-0.5,"spillover1 rp",3,0,358,358,-0.5,-0.5,358
"26067",31,16,"spillover1","rp",85,-0.5,"spillover1 rp",4,0,666,666,-0.5,0.5,666
"26069",31,8,"spillover1","rp",85,-0.5,"spillover1 rp",4,0,434,434,-0.5,0.5,434
"26071",31,13,"spillover1","rp",85,-0.5,"spillover1 rp",1,0,568,568,0.5,-0.5,568
"26073",31,17,"spillover1","rp",85,-0.5,"spillover1 rp",1,0,1214,1214,0.5,-0.5,1214
"26075",31,23,"spillover1","rp",85,-0.5,"spillover1 rp",3,0,402,402,-0.5,-0.5,402
"26077",31,21,"spillover1","rp",85,-0.5,"spillover1 rp",1,0,678,678,0.5,-0.5,678
"26079",31,14,"spillover1","rp",85,-0.5,"spillover1 rp",2,0,1498,1498,0.5,0.5,1498
"26081",31,10,"spillover1","rp",85,-0.5,"spillover1 rp",2,0,2390,2390,0.5,0.5,2390
"26083",31,3,"spillover1","rp",85,-0.5,"spillover1 rp",3,0,420,420,-0.5,-0.5,420
"26085",31,22,"spillover1","rp",85,-0.5,"spillover1 rp",2,0,372,372,0.5,0.5,372
"26087",31,4,"spillover1","rp",85,-0.5,"spillover1 rp",4,0,460,460,-0.5,0.5,460
"26089",31,24,"spillover1","rp",85,-0.5,"spillover1 rp",4,0,416,416,-0.5,0.5,416
"26091",31,6,"spillover1","rp",85,-0.5,"spillover1 rp",2,0,206,206,0.5,0.5,206
"26093",31,20,"spillover1","rp",85,-0.5,"spillover1 rp",4,0,442,442,-0.5,0.5,442
"26095",31,2,"spillover1","rp",85,-0.5,"spillover1 rp",2,0,342,342,0.5,0.5,342
"26097",31,9,"spillover1","rp",85,-0.5,"spillover1 rp",1,0,190,190,0.5,-0.5,190
"26099",31,1,"spillover1","rp",85,-0.5,"spillover1 rp",1,0,256,256,0.5,-0.5,256
"26101",31,12,"spillover1","rp",85,-0.5,"spillover1 rp",4,0,426,426,-0.5,0.5,426
"26103",31,5,"spillover1","rp",85,-0.5,"spillover1 rp",1,0,212,212,0.5,-0.5,212
"26105",31,11,"spillover1","rp",85,-0.5,"spillover1 rp",3,0,930,930,-0.5,-0.5,930
"26924",32,19,"spillover1","rp",59,0.5,"spillover1 rp",4,0,568,568,-0.5,0.5,568
"26926",32,6,"spillover1","rp",59,0.5,"spillover1 rp",3,0,640,640,-0.5,-0.5,640
"26928",32,3,"spillover1","rp",59,0.5,"spillover1 rp",4,0,382,382,-0.5,0.5,382
"26930",32,13,"spillover1","rp",59,0.5,"spillover1 rp",2,0,626,626,0.5,0.5,626
"26932",32,17,"spillover1","rp",59,0.5,"spillover1 rp",2,0,5012,5012,0.5,0.5,NA
"26934",32,8,"spillover1","rp",59,0.5,"spillover1 rp",1,0,396,396,0.5,-0.5,396
"26936",32,9,"spillover1","rp",59,0.5,"spillover1 rp",2,0,350,350,0.5,0.5,350
"26938",32,12,"spillover1","rp",59,0.5,"spillover1 rp",1,0,680,680,0.5,-0.5,680
"26940",32,24,"spillover1","rp",59,0.5,"spillover1 rp",1,0,434,434,0.5,-0.5,434
"26942",32,7,"spillover1","rp",59,0.5,"spillover1 rp",4,0,384,384,-0.5,0.5,384
"26944",32,16,"spillover1","rp",59,0.5,"spillover1 rp",1,0,460,460,0.5,-0.5,460
"26946",32,23,"spillover1","rp",59,0.5,"spillover1 rp",4,0,518,518,-0.5,0.5,518
"26948",32,21,"spillover1","rp",59,0.5,"spillover1 rp",2,0,588,588,0.5,0.5,588
"26950",32,15,"spillover1","rp",59,0.5,"spillover1 rp",4,0,372,372,-0.5,0.5,372
"26952",32,22,"spillover1","rp",59,0.5,"spillover1 rp",3,0,414,414,-0.5,-0.5,414
"26954",32,4,"spillover1","rp",59,0.5,"spillover1 rp",1,0,372,372,0.5,-0.5,372
"26956",32,11,"spillover1","rp",59,0.5,"spillover1 rp",4,0,186,186,-0.5,0.5,186
"26958",32,1,"spillover1","rp",59,0.5,"spillover1 rp",2,0,444,444,0.5,0.5,444
"26960",32,18,"spillover1","rp",59,0.5,"spillover1 rp",3,0,432,432,-0.5,-0.5,432
"26962",32,20,"spillover1","rp",59,0.5,"spillover1 rp",1,0,372,372,0.5,-0.5,372
"26964",32,10,"spillover1","rp",59,0.5,"spillover1 rp",3,0,402,402,-0.5,-0.5,402
"26966",32,2,"spillover1","rp",59,0.5,"spillover1 rp",3,0,458,458,-0.5,-0.5,458
"26968",32,14,"spillover1","rp",59,0.5,"spillover1 rp",3,0,432,432,-0.5,-0.5,432
"26970",32,5,"spillover1","rp",59,0.5,"spillover1 rp",2,0,414,414,0.5,0.5,414
"27787",33,5,"spillover1","rp",71,0.5,"spillover1 rp",3,0,322,322,-0.5,-0.5,322
"27789",33,24,"spillover1","rp",71,0.5,"spillover1 rp",2,0,268,268,0.5,0.5,268
"27791",33,1,"spillover1","rp",71,0.5,"spillover1 rp",3,0,322,322,-0.5,-0.5,322
"27793",33,2,"spillover1","rp",71,0.5,"spillover1 rp",4,0,314,314,-0.5,0.5,314
"27795",33,12,"spillover1","rp",71,0.5,"spillover1 rp",2,0,1286,1286,0.5,0.5,1286
"27797",33,15,"spillover1","rp",71,0.5,"spillover1 rp",1,0,514,514,0.5,-0.5,514
"27799",33,8,"spillover1","rp",71,0.5,"spillover1 rp",2,0,1084,1084,0.5,0.5,1084
"27801",33,22,"spillover1","rp",71,0.5,"spillover1 rp",4,0,478,478,-0.5,0.5,478
"27803",33,6,"spillover1","rp",71,0.5,"spillover1 rp",4,0,274,274,-0.5,0.5,274
"27805",33,23,"spillover1","rp",71,0.5,"spillover1 rp",1,0,332,332,0.5,-0.5,332
"27807",33,9,"spillover1","rp",71,0.5,"spillover1 rp",3,0,240,240,-0.5,-0.5,240
"27809",33,21,"spillover1","rp",71,0.5,"spillover1 rp",3,0,1118,1118,-0.5,-0.5,1118
"27811",33,4,"spillover1","rp",71,0.5,"spillover1 rp",2,0,638,638,0.5,0.5,638
"27813",33,16,"spillover1","rp",71,0.5,"spillover1 rp",2,0,2310,2310,0.5,0.5,2310
"27815",33,18,"spillover1","rp",71,0.5,"spillover1 rp",4,0,230,230,-0.5,0.5,230
"27817",33,19,"spillover1","rp",71,0.5,"spillover1 rp",1,0,942,942,0.5,-0.5,942
"27819",33,17,"spillover1","rp",71,0.5,"spillover1 rp",3,0,494,494,-0.5,-0.5,494
"27821",33,14,"spillover1","rp",71,0.5,"spillover1 rp",4,0,308,308,-0.5,0.5,308
"27823",33,10,"spillover1","rp",71,0.5,"spillover1 rp",4,0,216,216,-0.5,0.5,216
"27825",33,11,"spillover1","rp",71,0.5,"spillover1 rp",1,0,526,526,0.5,-0.5,526
"27827",33,13,"spillover1","rp",71,0.5,"spillover1 rp",3,1,0,NA,-0.5,-0.5,NA
"27829",33,20,"spillover1","rp",71,0.5,"spillover1 rp",2,0,2158,2158,0.5,0.5,2158
"27831",33,7,"spillover1","rp",71,0.5,"spillover1 rp",1,0,4026,4026,0.5,-0.5,NA
"27833",33,3,"spillover1","rp",71,0.5,"spillover1 rp",1,0,462,462,0.5,-0.5,462
"28652",34,11,"spillover1","rp",74,-0.5,"spillover1 rp",2,0,1938,1938,0.5,0.5,1938
"28654",34,8,"spillover1","rp",74,-0.5,"spillover1 rp",3,0,357,357,-0.5,-0.5,357
"28656",34,15,"spillover1","rp",74,-0.5,"spillover1 rp",2,1,0,NA,0.5,0.5,NA
"28658",34,20,"spillover1","rp",74,-0.5,"spillover1 rp",3,0,336,336,-0.5,-0.5,336
"28660",34,12,"spillover1","rp",74,-0.5,"spillover1 rp",3,0,466,466,-0.5,-0.5,466
"28662",34,24,"spillover1","rp",74,-0.5,"spillover1 rp",3,0,429,429,-0.5,-0.5,429
"28664",34,2,"spillover1","rp",74,-0.5,"spillover1 rp",1,0,204,204,0.5,-0.5,204
"28666",34,10,"spillover1","rp",74,-0.5,"spillover1 rp",1,0,153,153,0.5,-0.5,153
"28668",34,4,"spillover1","rp",74,-0.5,"spillover1 rp",3,0,196,196,-0.5,-0.5,196
"28670",34,6,"spillover1","rp",74,-0.5,"spillover1 rp",1,0,2279,2279,0.5,-0.5,2279
"28672",34,22,"spillover1","rp",74,-0.5,"spillover1 rp",1,0,1322,1322,0.5,-0.5,1322
"28674",34,17,"spillover1","rp",74,-0.5,"spillover1 rp",4,0,745,745,-0.5,0.5,745
"28676",34,16,"spillover1","rp",74,-0.5,"spillover1 rp",3,0,176,176,-0.5,-0.5,176
"28678",34,14,"spillover1","rp",74,-0.5,"spillover1 rp",1,0,199,199,0.5,-0.5,199
"28680",34,1,"spillover1","rp",74,-0.5,"spillover1 rp",4,0,325,325,-0.5,0.5,325
"28682",34,21,"spillover1","rp",74,-0.5,"spillover1 rp",4,0,249,249,-0.5,0.5,249
"28684",34,19,"spillover1","rp",74,-0.5,"spillover1 rp",2,0,3128,3128,0.5,0.5,3128
"28686",34,23,"spillover1","rp",74,-0.5,"spillover1 rp",2,0,183,183,0.5,0.5,183
"28688",34,3,"spillover1","rp",74,-0.5,"spillover1 rp",2,0,2062,2062,0.5,0.5,2062
"28690",34,18,"spillover1","rp",74,-0.5,"spillover1 rp",1,0,153,153,0.5,-0.5,153
"28692",34,9,"spillover1","rp",74,-0.5,"spillover1 rp",4,0,355,355,-0.5,0.5,355
"28694",34,13,"spillover1","rp",74,-0.5,"spillover1 rp",4,0,471,471,-0.5,0.5,471
"28696",34,7,"spillover1","rp",74,-0.5,"spillover1 rp",2,0,3699,3699,0.5,0.5,3699
"28698",34,5,"spillover1","rp",74,-0.5,"spillover1 rp",4,0,526,526,-0.5,0.5,526
"29516",35,16,"spillover1","rp",60,0.5,"spillover1 rp",3,0,344,344,-0.5,-0.5,344
"29518",35,9,"spillover1","rp",60,0.5,"spillover1 rp",4,0,212,212,-0.5,0.5,212
"29520",35,11,"spillover1","rp",60,0.5,"spillover1 rp",2,0,260,260,0.5,0.5,260
"29522",35,17,"spillover1","rp",60,0.5,"spillover1 rp",4,0,1442,1442,-0.5,0.5,1442
"29524",35,3,"spillover1","rp",60,0.5,"spillover1 rp",2,0,1062,1062,0.5,0.5,1062
"29526",35,13,"spillover1","rp",60,0.5,"spillover1 rp",4,0,236,236,-0.5,0.5,236
"29528",35,10,"spillover1","rp",60,0.5,"spillover1 rp",1,0,796,796,0.5,-0.5,796
"29530",35,4,"spillover1","rp",60,0.5,"spillover1 rp",3,0,418,418,-0.5,-0.5,418
"29532",35,20,"spillover1","rp",60,0.5,"spillover1 rp",3,0,222,222,-0.5,-0.5,222
"29534",35,18,"spillover1","rp",60,0.5,"spillover1 rp",1,0,318,318,0.5,-0.5,318
"29536",35,2,"spillover1","rp",60,0.5,"spillover1 rp",1,0,174,174,0.5,-0.5,174
"29538",35,24,"spillover1","rp",60,0.5,"spillover1 rp",3,0,366,366,-0.5,-0.5,366
"29540",35,21,"spillover1","rp",60,0.5,"spillover1 rp",4,0,478,478,-0.5,0.5,478
"29542",35,1,"spillover1","rp",60,0.5,"spillover1 rp",4,0,294,294,-0.5,0.5,294
"29544",35,7,"spillover1","rp",60,0.5,"spillover1 rp",2,0,1114,1114,0.5,0.5,1114
"29546",35,5,"spillover1","rp",60,0.5,"spillover1 rp",4,0,480,480,-0.5,0.5,480
"29548",35,19,"spillover1","rp",60,0.5,"spillover1 rp",2,0,594,594,0.5,0.5,594
"29550",35,15,"spillover1","rp",60,0.5,"spillover1 rp",2,0,356,356,0.5,0.5,356
"29552",35,22,"spillover1","rp",60,0.5,"spillover1 rp",1,0,2130,2130,0.5,-0.5,2130
"29554",35,14,"spillover1","rp",60,0.5,"spillover1 rp",1,0,356,356,0.5,-0.5,356
"29556",35,23,"spillover1","rp",60,0.5,"spillover1 rp",2,0,198,198,0.5,0.5,198
"29558",35,12,"spillover1","rp",60,0.5,"spillover1 rp",3,0,836,836,-0.5,-0.5,836
"29560",35,6,"spillover1","rp",60,0.5,"spillover1 rp",1,0,418,418,0.5,-0.5,418
"29562",35,8,"spillover1","rp",60,0.5,"spillover1 rp",3,0,266,266,-0.5,-0.5,266
"30379",36,6,"spillover1","rp",57,0.5,"spillover1 rp",2,0,81,81,0.5,0.5,81
"30381",36,18,"spillover1","rp",57,0.5,"spillover1 rp",2,0,114,114,0.5,0.5,114
"30383",36,10,"spillover1","rp",57,0.5,"spillover1 rp",2,0,311,311,0.5,0.5,311
"30385",36,17,"spillover1","rp",57,0.5,"spillover1 rp",1,0,338,338,0.5,-0.5,338
"30387",36,12,"spillover1","rp",57,0.5,"spillover1 rp",4,0,517,517,-0.5,0.5,517
"30389",36,23,"spillover1","rp",57,0.5,"spillover1 rp",3,0,299,299,-0.5,-0.5,299
"30391",36,2,"spillover1","rp",57,0.5,"spillover1 rp",2,0,449,449,0.5,0.5,449
"30393",36,11,"spillover1","rp",57,0.5,"spillover1 rp",3,0,333,333,-0.5,-0.5,333
"30395",36,5,"spillover1","rp",57,0.5,"spillover1 rp",1,0,267,267,0.5,-0.5,267
"30397",36,22,"spillover1","rp",57,0.5,"spillover1 rp",2,0,472,472,0.5,0.5,472
"30399",36,24,"spillover1","rp",57,0.5,"spillover1 rp",4,0,379,379,-0.5,0.5,379
"30401",36,1,"spillover1","rp",57,0.5,"spillover1 rp",1,0,417,417,0.5,-0.5,417
"30403",36,19,"spillover1","rp",57,0.5,"spillover1 rp",3,0,461,461,-0.5,-0.5,461
"30405",36,16,"spillover1","rp",57,0.5,"spillover1 rp",4,0,214,214,-0.5,0.5,214
"30407",36,9,"spillover1","rp",57,0.5,"spillover1 rp",1,0,199,199,0.5,-0.5,199
"30409",36,21,"spillover1","rp",57,0.5,"spillover1 rp",1,0,471,471,0.5,-0.5,471
"30411",36,8,"spillover1","rp",57,0.5,"spillover1 rp",4,0,263,263,-0.5,0.5,263
"30413",36,7,"spillover1","rp",57,0.5,"spillover1 rp",3,0,276,276,-0.5,-0.5,276
"30415",36,3,"spillover1","rp",57,0.5,"spillover1 rp",3,0,576,576,-0.5,-0.5,576
"30417",36,20,"spillover1","rp",57,0.5,"spillover1 rp",4,0,266,266,-0.5,0.5,266
"30419",36,13,"spillover1","rp",57,0.5,"spillover1 rp",1,0,419,419,0.5,-0.5,419
"30421",36,14,"spillover1","rp",57,0.5,"spillover1 rp",2,0,193,193,0.5,0.5,193
"30423",36,4,"spillover1","rp",57,0.5,"spillover1 rp",4,0,455,455,-0.5,0.5,455
"30425",36,15,"spillover1","rp",57,0.5,"spillover1 rp",3,0,236,236,-0.5,-0.5,236
"31244",37,21,"spillover1","rp",80,-0.5,"spillover1 rp",2,0,475,475,0.5,0.5,475
"31246",37,3,"spillover1","rp",80,-0.5,"spillover1 rp",4,0,1424,1424,-0.5,0.5,1424
"31248",37,23,"spillover1","rp",80,-0.5,"spillover1 rp",4,0,381,381,-0.5,0.5,381
"31250",37,1,"spillover1","rp",80,-0.5,"spillover1 rp",2,0,376,376,0.5,0.5,376
"31252",37,8,"spillover1","rp",80,-0.5,"spillover1 rp",1,0,2161,2161,0.5,-0.5,2161
"31254",37,20,"spillover1","rp",80,-0.5,"spillover1 rp",1,0,1706,1706,0.5,-0.5,1706
"31256",37,16,"spillover1","rp",80,-0.5,"spillover1 rp",1,0,377,377,0.5,-0.5,377
"31258",37,14,"spillover1","rp",80,-0.5,"spillover1 rp",3,0,433,433,-0.5,-0.5,433
"31260",37,22,"spillover1","rp",80,-0.5,"spillover1 rp",3,0,217,217,-0.5,-0.5,217
"31262",37,11,"spillover1","rp",80,-0.5,"spillover1 rp",4,0,347,347,-0.5,0.5,347
"31264",37,2,"spillover1","rp",80,-0.5,"spillover1 rp",3,0,289,289,-0.5,-0.5,289
"31266",37,24,"spillover1","rp",80,-0.5,"spillover1 rp",1,0,289,289,0.5,-0.5,289
"31268",37,9,"spillover1","rp",80,-0.5,"spillover1 rp",2,0,2617,2617,0.5,0.5,2617
"31270",37,17,"spillover1","rp",80,-0.5,"spillover1 rp",2,0,349,349,0.5,0.5,349
"31272",37,18,"spillover1","rp",80,-0.5,"spillover1 rp",3,0,367,367,-0.5,-0.5,367
"31274",37,5,"spillover1","rp",80,-0.5,"spillover1 rp",2,0,779,779,0.5,0.5,779
"31276",37,6,"spillover1","rp",80,-0.5,"spillover1 rp",3,0,303,303,-0.5,-0.5,303
"31278",37,13,"spillover1","rp",80,-0.5,"spillover1 rp",2,0,490,490,0.5,0.5,490
"31280",37,12,"spillover1","rp",80,-0.5,"spillover1 rp",1,0,423,423,0.5,-0.5,423
"31282",37,10,"spillover1","rp",80,-0.5,"spillover1 rp",3,0,325,325,-0.5,-0.5,325
"31284",37,7,"spillover1","rp",80,-0.5,"spillover1 rp",4,0,340,340,-0.5,0.5,340
"31286",37,19,"spillover1","rp",80,-0.5,"spillover1 rp",4,0,244,244,-0.5,0.5,244
"31288",37,4,"spillover1","rp",80,-0.5,"spillover1 rp",1,0,3541,3541,0.5,-0.5,3541
"31290",37,15,"spillover1","rp",80,-0.5,"spillover1 rp",4,0,184,184,-0.5,0.5,184
"32108",38,14,"spillover1","rp",64,0.5,"spillover1 rp",4,0,281,281,-0.5,0.5,281
"32110",38,12,"spillover1","rp",64,0.5,"spillover1 rp",2,0,551,551,0.5,0.5,551
"32112",38,10,"spillover1","rp",64,0.5,"spillover1 rp",4,0,126,126,-0.5,0.5,126
"32114",38,20,"spillover1","rp",64,0.5,"spillover1 rp",2,0,195,195,0.5,0.5,195
"32116",38,4,"spillover1","rp",64,0.5,"spillover1 rp",2,0,1481,1481,0.5,0.5,1481
"32118",38,5,"spillover1","rp",64,0.5,"spillover1 rp",3,0,202,202,-0.5,-0.5,202
"32120",38,16,"spillover1","rp",64,0.5,"spillover1 rp",2,0,287,287,0.5,0.5,287
"32122",38,18,"spillover1","rp",64,0.5,"spillover1 rp",4,0,216,216,-0.5,0.5,216
"32124",38,17,"spillover1","rp",64,0.5,"spillover1 rp",3,0,229,229,-0.5,-0.5,229
"32126",38,15,"spillover1","rp",64,0.5,"spillover1 rp",1,0,2556,2556,0.5,-0.5,NA
"32128",38,3,"spillover1","rp",64,0.5,"spillover1 rp",1,0,562,562,0.5,-0.5,562
"32130",38,1,"spillover1","rp",64,0.5,"spillover1 rp",3,0,286,286,-0.5,-0.5,286
"32132",38,23,"spillover1","rp",64,0.5,"spillover1 rp",1,0,388,388,0.5,-0.5,388
"32134",38,2,"spillover1","rp",64,0.5,"spillover1 rp",4,0,153,153,-0.5,0.5,153
"32136",38,24,"spillover1","rp",64,0.5,"spillover1 rp",2,0,445,445,0.5,0.5,445
"32138",38,7,"spillover1","rp",64,0.5,"spillover1 rp",1,0,926,926,0.5,-0.5,926
"32140",38,13,"spillover1","rp",64,0.5,"spillover1 rp",3,0,203,203,-0.5,-0.5,203
"32142",38,6,"spillover1","rp",64,0.5,"spillover1 rp",4,0,345,345,-0.5,0.5,345
"32144",38,19,"spillover1","rp",64,0.5,"spillover1 rp",1,0,461,461,0.5,-0.5,461
"32146",38,11,"spillover1","rp",64,0.5,"spillover1 rp",1,0,405,405,0.5,-0.5,405
"32148",38,9,"spillover1","rp",64,0.5,"spillover1 rp",3,0,520,520,-0.5,-0.5,520
"32150",38,21,"spillover1","rp",64,0.5,"spillover1 rp",3,0,192,192,-0.5,-0.5,192
"32152",38,22,"spillover1","rp",64,0.5,"spillover1 rp",4,0,219,219,-0.5,0.5,219
"32154",38,8,"spillover1","rp",64,0.5,"spillover1 rp",2,0,206,206,0.5,0.5,206
"32971",39,15,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,394,394,0.5,0.5,394
"32973",39,7,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,346,346,0.5,0.5,346
"32975",39,1,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,412,412,-0.5,0.5,412
"32977",39,3,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,3473,3473,0.5,0.5,NA
"32979",39,6,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,441,441,0.5,-0.5,441
"32981",39,2,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,418,418,0.5,-0.5,418
"32983",39,20,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,582,582,-0.5,-0.5,582
"32985",39,23,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,483,483,0.5,0.5,483
"32987",39,16,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,560,560,-0.5,-0.5,560
"32989",39,13,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,463,463,-0.5,0.5,463
"32991",39,24,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,313,313,-0.5,-0.5,313
"32993",39,14,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,118,118,0.5,-0.5,118
"32995",39,22,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,536,536,0.5,-0.5,536
"32997",39,4,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,101,101,-0.5,-0.5,101
"32999",39,17,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,1144,1144,-0.5,0.5,1144
"33001",39,5,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,420,420,-0.5,0.5,420
"33003",39,11,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,599,599,0.5,0.5,599
"33005",39,18,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,202,202,0.5,-0.5,202
"33007",39,19,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,463,463,0.5,0.5,463
"33009",39,21,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,550,550,-0.5,0.5,550
"33011",39,10,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,353,353,0.5,-0.5,353
"33013",39,9,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,583,583,-0.5,0.5,583
"33015",39,8,"spillover1","rp",75,-0.5,"spillover1 rp",3,1,0,NA,-0.5,-0.5,NA
"33017",39,12,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,261,261,-0.5,-0.5,261
"33836",40,13,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,302,302,0.5,-0.5,302
"33838",40,18,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,1472,1472,0.5,0.5,NA
"33840",40,9,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,292,292,0.5,-0.5,292
"33842",40,1,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,384,384,0.5,-0.5,384
"33844",40,7,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,236,236,-0.5,-0.5,236
"33846",40,5,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,349,349,0.5,-0.5,349
"33848",40,4,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,482,482,-0.5,0.5,482
"33850",40,24,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,185,185,-0.5,0.5,185
"33852",40,15,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,313,313,-0.5,-0.5,313
"33854",40,19,"spillover1","rp",83,-0.5,"spillover1 rp",3,1,0,NA,-0.5,-0.5,NA
"33856",40,20,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,355,355,-0.5,0.5,355
"33858",40,16,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,254,254,-0.5,0.5,254
"33860",40,8,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,287,287,-0.5,0.5,287
"33862",40,23,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,442,442,-0.5,-0.5,442
"33864",40,10,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,687,687,0.5,0.5,687
"33866",40,21,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,358,358,0.5,-0.5,358
"33868",40,3,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,703,703,-0.5,-0.5,703
"33870",40,17,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,474,474,0.5,-0.5,474
"33872",40,2,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,240,240,0.5,0.5,240
"33874",40,22,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,297,297,0.5,0.5,297
"33876",40,12,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,426,426,-0.5,0.5,426
"33878",40,6,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,264,264,0.5,0.5,264
"33880",40,11,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,364,364,-0.5,-0.5,364
"33882",40,14,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,307,307,0.5,0.5,307
